YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W10,10,,0,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W10,12547,,6353,0,0,NL,17407585,NL,ALL,MOD,14070340
2021-W11,34,,43,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W11,0,,0,0,0,NL,17407585,NL,ALL,JANSS,14070340
2021-W11,81697,,112045,0,218790,NL,17407585,NL,ALL,COM,14070340
2021-W11,0,,0,0,40800,NL,17407585,NL,ALL,AZ,14070340
2021-W11,6579,,13411,0,96000,NL,17407585,NL,ALL,MOD,14070340
2021-W12,20,,0,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W12,27680,,13068,0,0,NL,17407585,NL,ALL,MOD,14070340
2021-W12,0,,0,0,0,NL,17407585,NL,ALL,JANSS,14070340
2021-W12,76096,,84388,0,326430,NL,17407585,NL,ALL,COM,14070340
2021-W12,96113,,45,0,40800,NL,17407585,NL,ALL,AZ,14070340
2021-W13,65,,0,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W13,28931,,12496,0,145200,NL,17407585,NL,ALL,MOD,14070340
2021-W13,0,,0,0,0,NL,17407585,NL,ALL,JANSS,14070340
2021-W13,191199,,95025,0,326430,NL,17407585,NL,ALL,COM,14070340
2021-W13,120200,,372,0,391200,NL,17407585,NL,ALL,AZ,14070340
2021-W14,267086,,2372,0,50400,NL,17407585,NL,ALL,AZ,14070340
2021-W14,21666,,12547,0,0,NL,17407585,NL,ALL,MOD,14070340
2021-W14,220904,,112764,0,487890,NL,17407585,NL,ALL,COM,14070340
2021-W14,0,,0,0,0,NL,17407585,NL,ALL,JANSS,14070340
2021-W14,53,,0,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W15,307668,,3415,0,129600,NL,17407585,NL,ALL,AZ,14070340
2021-W15,370524,,80594,0,487890,NL,17407585,NL,ALL,COM,14070340
2021-W15,114,,0,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W15,24811,,6579,0,121200,NL,17407585,NL,ALL,MOD,14070340
2021-W15,0,,0,0,79200,NL,17407585,NL,ALL,JANSS,14070340
2021-W16,396075,,88558,0,487890,NL,17407585,NL,ALL,COM,14070340
2021-W16,72,,0,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W16,6587,,27680,0,69600,NL,17407585,NL,ALL,MOD,14070340
2021-W16,8883,,0,0,0,NL,17407585,NL,ALL,JANSS,14070340
2021-W16,105038,,1097,0,38400,NL,17407585,NL,ALL,AZ,14070340
2021-W17,17044,,0,0,,NL,17407585,NL,ALL,JANSS,14070340
2021-W17,27075,,7,0,,NL,17407585,NL,ALL,AZ,14070340
2021-W17,187783,,28392,0,,NL,17407585,NL,ALL,COM,14070340
2021-W17,24,,4,0,0,NL,17407585,NL,ALL,UNK,14070340
2021-W17,577,,12399,0,,NL,17407585,NL,ALL,MOD,14070340
2020-W52,5,,0,0,9750,NO,5367580,NO,ALL,UNK,4248972
2020-W53,2168,,0,0,34125,NO,5367580,NO,ALL,UNK,4248972
2021-W01,20785,,0,0,44850,NO,5367580,NO,ALL,UNK,4248972
2021-W02,27857,,5,0,56250,NO,5367580,NO,ALL,UNK,4248972
2021-W03,26823,,1898,0,43290,NO,5367580,NO,ALL,UNK,4248972
2021-W03,477,,4,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W03,8037,,48,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W03,2781,,65,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W03,1812,,125,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W03,1544,,370,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W03,12171,,1286,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W04,27352,,17707,0,43440,NO,5367580,NO,ALL,UNK,4248972
2021-W04,339,,32,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W04,4159,,694,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W04,1877,,471,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W04,1296,,1123,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W04,1266,,3054,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W04,18413,,12401,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W05,66276,,25496,0,80400,NO,5367580,NO,ALL,UNK,4248972
2021-W05,668,,392,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W05,7055,,7255,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W05,3356,,2827,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W05,2145,,1869,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W05,6270,,2204,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W05,46780,,10921,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W05,7000,,9873,0,,NO,5367580,NO,HCW,UNK,
2021-W06,55672,,24016,0,70800,NO,5367580,NO,ALL,UNK,4248972
2021-W06,576,,442,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W06,5253,,7630,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W06,2487,,2665,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W06,1693,,1725,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W06,11732,,1398,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W06,34578,,10452,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W06,6166,,9939,0,,NO,5367580,NO,HCW,UNK,
2021-W07,55915,,27777,0,100470,NO,5367580,NO,ALL,UNK,4248972
2021-W07,1332,,1289,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W07,3062,,374,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W07,13592,,4325,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W07,5874,,1846,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W07,9841,,1294,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W07,22207,,18676,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W07,18407,,4958,0,,NO,5367580,NO,HCW,UNK,
2021-W08,36970,,61882,0,120900,NO,5367580,NO,ALL,UNK,4248972
2021-W08,3210,,578,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W08,17692,,5866,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W08,8526,,2893,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W08,3674,,1891,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W08,1246,,5933,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W08,2161,,44374,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W08,25922,,5771,0,,NO,5367580,NO,HCW,UNK,
2021-W09,59190,,46418,0,113640,NO,5367580,NO,ALL,UNK,4248972
2021-W09,4764,,434,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W09,23847,,4455,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W09,11219,,2213,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W09,6066,,1453,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W09,5317,,7451,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W09,6999,,30135,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W09,33072,,5680,0,,NO,5367580,NO,HCW,UNK,
2021-W10,51616,,46090,0,123150,NO,5367580,NO,ALL,UNK,4248972
2021-W10,3333,,460,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W10,14076,,3636,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W10,8757,,1753,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W10,7856,,1324,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W10,7124,,12861,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W10,10441,,26108,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W10,17887,,4425,0,,NO,5367580,NO,HCW,UNK,
2021-W11,56525,,4962,0,73950,NO,5367580,NO,ALL,UNK,4248972
2021-W11,234,,76,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W11,1634,,784,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W11,970,,355,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W11,2224,,435,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W11,33578,,1151,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W11,17873,,2162,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W11,1825,,764,0,,NO,5367580,NO,HCW,UNK,
2021-W12,108113,,7954,0,141870,NO,5367580,NO,ALL,UNK,4248972
2021-W12,1637,,51,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W12,13429,,542,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W12,6165,,337,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W12,7478,,745,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W12,71671,,2564,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W12,7712,,3718,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W12,19520,,755,0,,NO,5367580,NO,HCW,UNK,
2021-W13,70442,,10166,0,84240,NO,5367580,NO,ALL,COM,4248972
2021-W13,0,,0,0,0,NO,5367580,NO,ALL,AZ,4248972
2021-W13,16212,,2884,0,0,NO,5367580,NO,ALL,MOD,4248972
2021-W13,1251,,39,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W13,9545,,266,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W13,6581,,202,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W13,11561,,654,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W13,55451,,4397,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W13,2234,,7490,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W13,11370,,555,0,,NO,5367580,NO,HCW,UNK,
2021-W14,0,,0,0,112800,NO,5367580,NO,ALL,AZ,4248972
2021-W14,11569,,5912,0,37200,NO,5367580,NO,ALL,MOD,4248972
2021-W14,151799,,5265,0,146250,NO,5367580,NO,ALL,COM,4248972
2021-W14,2396,,76,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W14,16605,,530,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W14,16047,,367,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W14,32095,,633,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W14,94310,,4721,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W14,1871,,4701,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W14,12162,,457,0,,NO,5367580,NO,HCW,UNK,
2021-W15,0,,0,0,14400,NO,5367580,NO,ALL,AZ,4248972
2021-W15,0,,0,0,24000,NO,5367580,NO,ALL,JANSS,4248972
2021-W15,37636,,1331,0,0,NO,5367580,NO,ALL,MOD,4248972
2021-W15,153268,,2876,0,146250,NO,5367580,NO,ALL,COM,4248972
2021-W15,2429,,89,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W15,14685,,620,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W15,18462,,450,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W15,79407,,572,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W15,74426,,1565,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W15,1435,,764,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W15,9282,,328,0,,NO,5367580,NO,HCW,UNK,
2021-W16,0,,0,0,36000,NO,5367580,NO,ALL,AZ,4248972
2021-W16,13474,,2102,0,21600,NO,5367580,NO,ALL,MOD,4248972
2021-W16,2,,0,0,0,NO,5367580,NO,ALL,JANSS,4248972
2021-W16,139373,,5331,0,147420,NO,5367580,NO,ALL,COM,4248972
2021-W16,2256,,178,0,,NO,5367580,NO,Age18_24,UNK,470970
2021-W16,15052,,1725,0,,NO,5367580,NO,Age25_49,UNK,1825133
2021-W16,18919,,1577,0,,NO,5367580,NO,Age50_59,UNK,703830
2021-W16,90846,,1549,0,,NO,5367580,NO,Age60_69,UNK,582495
2021-W16,24937,,1188,0,,NO,5367580,NO,Age70_79,UNK,435834
2021-W16,837,,949,0,,NO,5367580,NO,Age80+,UNK,230710
2021-W16,5762,,1806,0,,NO,5367580,NO,HCW,UNK,
2020-W52,0,0,0,0,,PL43,37958138,PL,ALL,MOD,819729
2020-W52,0,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2020-W52,124,0,0,0,,PL43,37958138,PL,ALL,COM,819729
2020-W52,0,0,0,0,,PL43,37958138,PL,ALL,AZ,819729
2020-W52,0,0,0,0,,PL42,37958138,PL,ALL,MOD,1381726
2020-W52,0,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2020-W52,20,0,0,0,,PL42,37958138,PL,ALL,COM,1381726
2020-W52,0,0,0,0,,PL42,37958138,PL,ALL,AZ,1381726
2020-W52,0,0,0,0,,PL41,37958138,PL,ALL,MOD,2803093
2020-W52,0,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2020-W52,55,0,0,0,,PL41,37958138,PL,ALL,COM,2803093
2020-W52,0,0,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2020-W52,0,0,0,0,,PL22,37958138,PL,ALL,MOD,3705960
2020-W52,0,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2020-W52,185,0,0,0,,PL22,37958138,PL,ALL,COM,3705960
2020-W52,0,0,0,0,,PL22,37958138,PL,ALL,AZ,3705960
2020-W52,0,0,0,0,,PL21,37958138,PL,ALL,MOD,2725922
2020-W52,0,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2020-W52,189,0,0,0,,PL21,37958138,PL,ALL,COM,2725922
2020-W52,0,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2020-W52,0,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2020-W52,0,0,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2020-W52,0,0,0,0,0,PL,37958138,PL,ALL,MOD,31044901
2020-W52,0,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2020-W52,0,0,0,0,,PL92X,37958138,PL,ALL,MOD,
2020-W52,0,0,0,0,,PL51,37958138,PL,ALL,MOD,2371693
2020-W52,2212,0,0,0,9750,PL,37958138,PL,ALL,COM,31044901
2020-W52,0,0,0,0,0,PL,37958138,PL,ALL,AZ,31044901
2020-W52,150,0,0,0,,PL61,37958138,PL,ALL,COM,1679966
2020-W52,0,0,0,0,,PL61,37958138,PL,ALL,AZ,1679966
2020-W52,0,0,0,0,,PL81,37958138,PL,ALL,MOD,1719530
2020-W52,0,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2020-W52,309,0,0,0,,PL81,37958138,PL,ALL,COM,1719530
2020-W52,0,0,0,0,,PL81,37958138,PL,ALL,AZ,1719530
2020-W52,0,0,0,0,,PL52,37958138,PL,ALL,MOD,786355
2020-W52,0,0,0,0,,PL21,37958138,PL,ALL,AZ,2725922
2020-W52,0,0,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2020-W52,0,0,0,0,,PL82,37958138,PL,ALL,MOD,1701879
2020-W52,0,0,0,0,,PL84,37958138,PL,ALL,AZ,945809
2020-W52,61,0,0,0,,PL84,37958138,PL,ALL,COM,945809
2020-W52,0,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2020-W52,0,0,0,0,,PL84,37958138,PL,ALL,MOD,945809
2020-W52,15,0,0,0,,PL72,37958138,PL,ALL,COM,1016552
2020-W52,0,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2020-W52,34,0,0,0,,PL82,37958138,PL,ALL,COM,1701879
2020-W52,0,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2020-W52,30,0,0,0,,PL52,37958138,PL,ALL,COM,786355
2020-W52,95,0,0,0,,PL63,37958138,PL,ALL,COM,1856577
2020-W52,0,0,0,0,,PL52,37958138,PL,ALL,AZ,786355
2020-W52,0,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2020-W52,0,0,0,0,,PL63,37958138,PL,ALL,AZ,1856577
2020-W52,207,0,0,0,,PL51,37958138,PL,ALL,COM,2371693
2020-W52,0,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2020-W52,0,0,0,0,,PL51,37958138,PL,ALL,AZ,2371693
2020-W52,0,0,0,0,,PL92X,37958138,PL,ALL,AZ,
2020-W52,332,0,0,0,,PL92X,37958138,PL,ALL,COM,
2020-W52,0,0,0,0,,PL92X,37958138,PL,ALL,JANSS,
2020-W52,254,0,0,0,,PL71,37958138,PL,ALL,COM,2026852
2020-W52,0,0,0,0,,PL71,37958138,PL,ALL,MOD,2026852
2020-W52,0,0,0,0,,PL62,37958138,PL,ALL,MOD,1141615
2020-W52,0,0,0,0,,PL71,37958138,PL,ALL,AZ,2026852
2020-W52,152,0,0,0,,PL62,37958138,PL,ALL,COM,1141615
2020-W52,0,0,0,0,,PL62,37958138,PL,ALL,AZ,1141615
2020-W52,0,0,0,0,,PL61,37958138,PL,ALL,MOD,1679966
2020-W52,0,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2020-W52,0,0,0,0,,PL63,37958138,PL,ALL,MOD,1856577
2020-W52,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2020-W52,0,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2020-W52,0,0,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2020-W52,11,0,0,0,,PL92X,37958138,PL,Age18_24,COM,
2020-W52,0,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2020-W52,0,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2020-W52,3,0,0,0,,PL61,37958138,PL,Age18_24,COM,155296
2020-W52,0,0,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2020-W52,0,0,0,0,,PL61,37958138,PL,Age18_24,MOD,155296
2020-W52,0,0,0,0,,PL72,37958138,PL,Age18_24,MOD,91866
2020-W52,0,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2020-W52,2,0,0,0,,PL62,37958138,PL,Age18_24,COM,109948
2020-W52,0,0,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2020-W52,0,0,0,0,,PL62,37958138,PL,Age18_24,MOD,109948
2020-W52,0,0,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2020-W52,0,0,0,0,,PL72,37958138,PL,Age18_24,COM,91866
2020-W52,0,0,0,0,,PL72,37958138,PL,Age18_24,AZ,91866
2020-W52,0,0,0,0,,PL63,37958138,PL,Age18_24,AZ,171036
2020-W52,1,0,0,0,,PL63,37958138,PL,Age18_24,COM,171036
2020-W52,0,0,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2020-W52,5,0,0,0,,PL21,37958138,PL,Age18_24,COM,257295
2020-W52,0,0,0,0,,PL63,37958138,PL,Age18_24,MOD,171036
2020-W52,0,0,0,0,,PL84,37958138,PL,Age18_24,MOD,88801
2020-W52,0,0,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2020-W52,0,0,0,0,,PL84,37958138,PL,Age18_24,COM,88801
2020-W52,0,0,0,0,,PL84,37958138,PL,Age18_24,AZ,88801
2020-W52,0,0,0,0,,PL82,37958138,PL,Age18_24,MOD,170066
2020-W52,0,0,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2020-W52,1,0,0,0,,PL82,37958138,PL,Age18_24,COM,170066
2020-W52,0,0,0,0,,PL82,37958138,PL,Age18_24,AZ,170066
2020-W52,0,0,0,0,,PL41,37958138,PL,Age18_24,COM,257651
2020-W52,0,0,0,0,,PL81,37958138,PL,Age18_24,MOD,163186
2020-W52,0,0,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2020-W52,0,0,0,0,,PL81,37958138,PL,Age18_24,COM,163186
2020-W52,0,0,0,0,,PL,37958138,PL,Age18_24,AZ,2754264
2020-W52,43,0,0,0,,PL,37958138,PL,Age18_24,COM,2754264
2020-W52,0,0,0,0,,PL,37958138,PL,Age18_24,JANSS,2754264
2020-W52,0,0,0,0,,PL,37958138,PL,Age18_24,MOD,2754264
2020-W52,0,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2020-W52,0,0,0,0,,PL21,37958138,PL,Age18_24,AZ,257295
2020-W52,0,0,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2020-W52,0,0,0,0,,PL21,37958138,PL,Age18_24,MOD,257295
2020-W52,0,0,0,0,,PL22,37958138,PL,Age18_24,AZ,299728
2020-W52,7,0,0,0,,PL22,37958138,PL,Age18_24,COM,299728
2020-W52,0,0,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2020-W52,0,0,0,0,,PL22,37958138,PL,Age18_24,MOD,299728
2020-W52,0,0,0,0,,PL41,37958138,PL,Age18_24,AZ,257651
2020-W52,0,0,0,0,,PL41,37958138,PL,Age18_24,JANSS,257651
2020-W52,0,0,0,0,,PL71,37958138,PL,Age18_24,AZ,169826
2020-W52,6,0,0,0,,PL71,37958138,PL,Age18_24,COM,169826
2020-W52,0,0,0,0,,PL41,37958138,PL,Age18_24,MOD,257651
2020-W52,0,0,0,0,,PL42,37958138,PL,Age18_24,AZ,120140
2020-W52,0,0,0,0,,PL42,37958138,PL,Age18_24,COM,120140
2020-W52,0,0,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2020-W52,0,0,0,0,,PL42,37958138,PL,Age18_24,MOD,120140
2020-W52,0,0,0,0,,PL43,37958138,PL,Age18_24,AZ,73609
2020-W52,0,0,0,0,,PL43,37958138,PL,Age18_24,COM,73609
2020-W52,0,0,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2020-W52,0,0,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2020-W52,0,0,0,0,,PL71,37958138,PL,Age18_24,MOD,169826
2020-W52,0,0,0,0,,PL43,37958138,PL,Age18_24,MOD,73609
2020-W52,0,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2020-W52,6,0,0,0,,PL51,37958138,PL,Age18_24,COM,189725
2020-W52,0,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2020-W52,0,0,0,0,,PL51,37958138,PL,Age18_24,MOD,189725
2020-W52,0,0,0,0,,PL52,37958138,PL,Age18_24,AZ,67721
2020-W52,1,0,0,0,,PL52,37958138,PL,Age18_24,COM,67721
2020-W52,0,0,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2020-W52,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2020-W52,0,0,0,0,,PL92X,37958138,PL,Age18_24,MOD,
2020-W52,0,0,0,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2020-W52,16,0,0,0,,PL82,37958138,PL,Age25_49,COM,774259
2020-W52,0,0,0,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2020-W52,116,0,0,0,,PL21,37958138,PL,Age25_49,COM,1266726
2020-W52,0,0,0,0,,PL92X,37958138,PL,Age25_49,JANSS,
2020-W52,0,0,0,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2020-W52,0,0,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2020-W52,0,0,0,0,,PL52,37958138,PL,Age25_49,MOD,340831
2020-W52,0,0,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2020-W52,14,0,0,0,,PL52,37958138,PL,Age25_49,COM,340831
2020-W52,0,0,0,0,,PL52,37958138,PL,Age25_49,AZ,340831
2020-W52,0,0,0,0,,PL,37958138,PL,Age25_49,MOD,14035724
2020-W52,0,0,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2020-W52,1116,0,0,0,,PL,37958138,PL,Age25_49,COM,14035724
2020-W52,0,0,0,0,,PL,37958138,PL,Age25_49,AZ,14035724
2020-W52,0,0,0,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2020-W52,0,0,0,0,,PL43,37958138,PL,Age25_49,AZ,372241
2020-W52,3,0,0,0,,PL42,37958138,PL,Age25_49,COM,613499
2020-W52,0,0,0,0,,PL84,37958138,PL,Age25_49,MOD,416409
2020-W52,0,0,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2020-W52,26,0,0,0,,PL84,37958138,PL,Age25_49,COM,416409
2020-W52,0,0,0,0,,PL82,37958138,PL,Age25_49,MOD,774259
2020-W52,0,0,0,0,,PL42,37958138,PL,Age25_49,JANSS,613499
2020-W52,0,0,0,0,,PL72,37958138,PL,Age25_49,MOD,437181
2020-W52,0,0,0,0,,PL63,37958138,PL,Age25_49,AZ,863608
2020-W52,0,0,0,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2020-W52,0,0,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2020-W52,0,0,0,0,,PL84,37958138,PL,Age25_49,AZ,416409
2020-W52,0,0,0,0,,PL63,37958138,PL,Age25_49,MOD,863608
2020-W52,0,0,0,0,,PL81,37958138,PL,Age25_49,AZ,758087
2020-W52,150,0,0,0,,PL81,37958138,PL,Age25_49,COM,758087
2020-W52,69,0,0,0,,PL43,37958138,PL,Age25_49,COM,372241
2020-W52,0,0,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2020-W52,50,0,0,0,,PL63,37958138,PL,Age25_49,COM,863608
2020-W52,0,0,0,0,,PL62,37958138,PL,Age25_49,MOD,513216
2020-W52,0,0,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2020-W52,66,0,0,0,,PL62,37958138,PL,Age25_49,COM,513216
2020-W52,0,0,0,0,,PL62,37958138,PL,Age25_49,AZ,513216
2020-W52,0,0,0,0,,PL42,37958138,PL,Age25_49,AZ,613499
2020-W52,0,0,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2020-W52,0,0,0,0,,PL43,37958138,PL,Age25_49,MOD,372241
2020-W52,0,0,0,0,,PL42,37958138,PL,Age25_49,MOD,613499
2020-W52,8,0,0,0,,PL72,37958138,PL,Age25_49,COM,437181
2020-W52,0,0,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2020-W52,0,0,0,0,,PL61,37958138,PL,Age25_49,MOD,754125
2020-W52,0,0,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2020-W52,0,0,0,0,,PL92X,37958138,PL,Age25_49,MOD,
2020-W52,0,0,0,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2020-W52,0,0,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2020-W52,99,0,0,0,,PL51,37958138,PL,Age25_49,COM,1075447
2020-W52,0,0,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2020-W52,0,0,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2020-W52,65,0,0,0,,PL61,37958138,PL,Age25_49,COM,754125
2020-W52,0,0,0,0,,PL61,37958138,PL,Age25_49,AZ,754125
2020-W52,0,0,0,0,,PL71,37958138,PL,Age25_49,AZ,877201
2020-W52,93,0,0,0,,PL71,37958138,PL,Age25_49,COM,877201
2020-W52,0,0,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2020-W52,0,0,0,0,,PL71,37958138,PL,Age25_49,MOD,877201
2020-W52,0,0,0,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2020-W52,0,0,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2020-W52,0,0,0,0,,PL92X,37958138,PL,Age25_49,AZ,
2020-W52,218,0,0,0,,PL92X,37958138,PL,Age25_49,COM,
2020-W52,0,0,0,0,,PL81,37958138,PL,Age25_49,MOD,758087
2020-W52,0,0,0,0,,PL22,37958138,PL,Age25_49,AZ,1628150
